customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
6693-IHT34,Female,0,Yes,No,9,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),61.89,562.16,No
8517-VOS13,Female,1,Yes,No,70,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Two year,Yes,Mailed check,99.84,6985.87,No
5408-FXV34,Female,0,Yes,Yes,25,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,No,Credit card (automatic),74.1,1848.81,No
5501-PFY75,Female,0,Yes,Yes,47,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,36.39,1709.53,No
1193-VGM84,Male,0,No,No,5,Yes,No,DSL,No,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,72.2,365.42,No
8081-MGE29,Female,0,Yes,No,69,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Electronic check,89.65,6182.54,No
5222-LAN25,Female,0,Yes,Yes,33,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Credit card (automatic),107.44,3536.95,Yes
4739-KKU47,Female,0,No,No,60,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),97.22,5824.48,No
9985-BAY60,Male,1,Yes,Yes,58,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,Two year,Yes,Bank transfer (automatic),100.34,5812.42,No
9835-FST68,Female,0,No,No,18,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),88.6,1600.12,No
4788-ZAR57,Male,0,No,No,12,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),59.39,719.75,Yes
5744-DUO89,Female,0,No,No,1,No,No phone service,DSL,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),73.68,79.67,No
8597-WZB52,Male,0,Yes,Yes,7,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,67.89,479.94,Yes
4415-PMV49,Female,1,Yes,Yes,11,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Mailed check,71.56,778.0,No
8786-WTE57,Male,0,No,Yes,69,Yes,Yes,DSL,No,Yes,No,Yes,No,No,One year,No,Mailed check,66.65,4596.41,No
5107-BPW66,Female,0,No,No,6,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,26.98,154.98,Yes
5314-RLO10,Female,0,Yes,No,17,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,61.81,1059.53,Yes
1512-GDP34,Male,1,No,No,57,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,Yes,Credit card (automatic),97.25,5549.13,Yes
5355-QBX19,Female,1,Yes,Yes,4,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),111.42,444.22,Yes
3955-RMQ53,Male,0,No,No,33,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),99.63,3285.73,No
5660-TAQ27,Female,1,Yes,Yes,30,No,No phone service,Fiber optic,No,No,Yes,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),92.18,2757.24,No
4562-XCX51,Female,0,Yes,No,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),29.42,301.56,No
4714-XUT11,Female,1,Yes,No,45,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Two year,Yes,Bank transfer (automatic),97.08,4370.03,Yes
7540-ICM74,Female,0,Yes,Yes,38,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),99.06,3758.09,Yes
1396-YJF54,Female,0,No,Yes,36,Yes,No,DSL,No,Yes,No,Yes,No,Yes,One year,No,Bank transfer (automatic),74.65,2677.85,No
9814-GGR76,Female,0,Yes,Yes,11,Yes,Yes,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,No,Bank transfer (automatic),82.55,898.43,No
7332-HMQ22,Female,0,Yes,Yes,8,Yes,No,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),72.18,579.96,No
1482-RIH29,Female,0,Yes,Yes,27,Yes,No,Fiber optic,Yes,No,No,Yes,No,No,One year,Yes,Mailed check,83.66,2262.92,No
3215-NYE93,Male,0,Yes,Yes,3,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),31.72,101.59,No
5485-EYG23,Male,0,No,No,27,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Mailed check,88.08,2376.33,No
5421-NHX95,Male,0,Yes,Yes,68,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Two year,No,Electronic check,110.14,7488.55,No
1694-HQR60,Male,0,Yes,Yes,7,Yes,No,DSL,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,72.76,511.03,No
9952-EMN51,Female,1,No,No,42,Yes,Yes,Fiber optic,No,Yes,No,Yes,No,No,Month-to-month,No,Mailed check,89.15,3741.91,No
6491-SVE30,Male,0,Yes,No,12,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,Two year,Yes,Electronic check,115.76,1388.99,Yes
8794-ONO20,Male,0,No,No,50,Yes,Yes,DSL,Yes,Yes,No,No,Yes,Yes,Month-to-month,No,Mailed check,91.2,4562.22,No
3906-OXS56,Male,1,No,No,62,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,109.89,6816.95,No
5705-NTK43,Female,0,No,No,24,Yes,Yes,DSL,Yes,Yes,No,No,No,Yes,One year,Yes,Electronic check,78.84,1893.37,No
1185-UGW46,Female,0,No,No,52,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,No,Two year,No,Mailed check,104.87,5455.78,No
9797-KOZ62,Male,0,No,No,14,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,No,One year,No,Credit card (automatic),92.81,1291.68,No
6050-WKW14,Female,0,No,No,5,Yes,Yes,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.63,408.62,Yes
3347-YDQ96,Male,0,Yes,No,9,Yes,Yes,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Bank transfer (automatic),75.97,677.93,Yes
5695-IRK66,Male,0,Yes,No,10,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,No,Credit card (automatic),91.86,909.18,No
1826-DMB21,Female,0,No,No,4,Yes,No,Fiber optic,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),79.79,328.11,Yes
5227-LMF99,Female,0,No,No,8,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,97.05,777.05,Yes
7773-HTH80,Male,0,No,Yes,12,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,One year,Yes,Credit card (automatic),88.78,1057.31,Yes
6046-MCT23,Female,0,Yes,Yes,3,Yes,No,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Bank transfer (automatic),98.6,301.69,Yes
8122-WLC84,Male,0,No,No,48,No,No phone service,DSL,No,No,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),74.34,3567.02,No
3841-PEG81,Female,0,No,No,11,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,No,Credit card (automatic),105.86,1163.55,Yes
8373-MLH33,Female,0,No,No,9,Yes,No,Fiber optic,Yes,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),84.75,754.31,No
2449-HPU94,Male,0,No,No,13,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Two year,No,Bank transfer (automatic),91.93,1194.55,Yes
1845-VJZ89,Male,0,Yes,Yes,57,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Mailed check,59.89,3419.72,No
6617-CET29,Female,0,No,No,8,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,Month-to-month,Yes,Mailed check,109.16,877.39,Yes
3378-QNA46,Female,0,No,No,47,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,One year,No,Mailed check,96.64,4543.85,Yes
6528-VWF50,Male,0,Yes,Yes,41,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Two year,Yes,Electronic check,72.1,2958.19,No
4027-DWF42,Female,0,Yes,No,40,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,No,One year,No,Mailed check,99.58,3983.03,No
7432-FUP23,Male,0,No,No,71,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Mailed check,76.4,5432.49,No
9444-WYP71,Female,0,Yes,Yes,12,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),77.06,923.91,No
4327-FRB59,Male,0,No,No,18,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,No,One year,Yes,Credit card (automatic),88.27,1579.19,No
6533-ZXB61,Male,0,No,No,27,No,No phone service,DSL,Yes,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,62.83,1702.82,Yes
3796-SCD24,Female,0,Yes,Yes,38,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),87.68,3329.24,Yes
4991-SBE22,Female,0,Yes,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Credit card (automatic),88.17,81.66,Yes
3949-WPT21,Female,0,Yes,Yes,9,No,No phone service,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Mailed check,76.3,696.07,Yes
3888-FVB16,Female,0,No,No,63,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),30.1,1887.72,Yes
8287-SSK63,Male,0,No,No,4,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),30.6,113.49,Yes
4541-TOF59,Female,1,Yes,No,21,Yes,No,DSL,Yes,No,Yes,No,Yes,Yes,Month-to-month,No,Mailed check,85.55,1797.61,Yes
7745-QPG85,Female,0,No,Yes,56,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,29.42,1638.4,No
9261-BNQ60,Female,0,Yes,No,13,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,One year,Yes,Electronic check,83.33,1082.57,Yes
7641-FZL90,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,Yes,No,No,No,No,Yes,Two year,No,Electronic check,95.1,1149.4,Yes
1844-DML69,Male,0,Yes,Yes,53,No,No phone service,DSL,Yes,No,No,No,No,Yes,Two year,Yes,Bank transfer (automatic),62.79,3327.94,No
1892-CLL67,Female,0,Yes,No,47,Yes,No,DSL,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,63.52,2994.57,Yes
5521-DWE73,Male,0,Yes,No,21,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,No,Month-to-month,Yes,Bank transfer (automatic),94.9,1996.22,Yes
9986-OOJ82,Male,0,No,No,8,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,Month-to-month,Yes,Mailed check,97.63,773.38,No
3072-OIL33,Male,0,Yes,No,41,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Bank transfer (automatic),86.03,3523.14,No
3409-ZSX66,Female,0,No,No,9,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,No,Month-to-month,No,Mailed check,101.66,915.71,Yes
2431-QMG72,Female,0,Yes,No,12,Yes,Yes,DSL,Yes,Yes,No,No,Yes,No,Month-to-month,No,Credit card (automatic),78.52,948.35,No
7944-XNE85,Male,1,No,No,51,No,No phone service,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,No,Mailed check,92.8,4730.44,No
1691-JSJ73,Female,0,Yes,Yes,11,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,95.69,1049.83,Yes
8144-IUV70,Male,0,Yes,No,1,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Electronic check,95.1,100.43,Yes
2548-TYF79,Female,0,No,No,47,Yes,No,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Mailed check,77.07,3623.46,No
9612-RWR99,Male,0,Yes,Yes,64,Yes,No,DSL,No,No,No,No,Yes,Yes,Two year,Yes,Mailed check,77.5,4952.85,No
3053-GEC64,Male,1,No,No,2,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Mailed check,102.79,202.61,Yes
5544-SLL30,Male,0,Yes,Yes,65,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,Yes,Mailed check,74.58,4856.85,No
6813-MNG75,Male,0,No,No,3,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,No,Mailed check,75.38,221.95,No
4093-CZP96,Female,0,No,No,9,Yes,Yes,DSL,No,No,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),72.36,658.0,No
5563-YWY84,Female,0,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,No,Two year,Yes,Electronic check,103.3,6608.85,No
3502-JTT22,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Credit card (automatic),79.6,866.32,Yes
5965-WFP65,Male,0,No,No,11,Yes,No,Fiber optic,No,No,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),93.74,1021.7,Yes
7003-LZX84,Male,0,No,No,62,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Credit card (automatic),81.1,5026.65,No
7900-IAW70,Male,0,No,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,No,Yes,Month-to-month,Yes,Electronic check,102.38,205.48,Yes
1778-JSM38,Male,0,Yes,No,10,Yes,No,DSL,No,No,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),71.2,712.95,No
9457-FSP37,Female,0,No,No,25,Yes,Yes,DSL,No,Yes,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),81.02,2020.63,No
7649-HDE34,Male,0,No,No,15,Yes,Yes,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,73.7,1101.46,Yes
7668-LVV21,Female,0,Yes,Yes,12,Yes,Yes,Fiber optic,No,No,No,No,Yes,No,One year,Yes,Credit card (automatic),92.14,1110.56,No
4571-EDF37,Female,0,No,No,9,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,66.02,602.28,Yes
1895-WZV40,Female,0,No,No,70,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,No,Credit card (automatic),32.99,2317.66,No
4857-JGF66,Female,0,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),74.45,153.48,Yes
6353-OWA16,Male,0,Yes,Yes,33,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Two year,Yes,Mailed check,73.32,2423.31,No
5616-GCN57,Male,0,No,No,14,No,No phone service,Fiber optic,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),77.54,1094.72,Yes
2922-AWQ65,Female,0,No,No,30,Yes,No,DSL,No,No,No,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),73.33,2194.61,No
5068-LSV92,Female,1,No,No,12,Yes,Yes,DSL,No,No,Yes,No,Yes,No,One year,Yes,Electronic check,71.54,858.57,Yes
7466-VLE81,Male,0,No,No,42,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,No,Bank transfer (automatic),102.82,4313.7,No
5321-QKN31,Female,0,No,No,11,Yes,Yes,DSL,Yes,Yes,No,Yes,Yes,Yes,One year,Yes,Credit card (automatic),94.0,1038.18,No
9077-DXE25,Female,1,No,No,9,Yes,No,Fiber optic,Yes,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,97.71,869.91,Yes
2998-MLS23,Female,1,Yes,No,42,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,No,Two year,No,Mailed check,87.98,3686.13,No
6294-ZBX19,Female,1,No,No,51,Yes,Yes,DSL,No,No,No,Yes,Yes,No,Two year,No,Mailed check,74.01,3766.43,No
4274-POM70,Female,0,No,Yes,24,Yes,Yes,DSL,Yes,No,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),89.78,2146.3,No
5921-EEV48,Male,0,No,No,65,Yes,Yes,DSL,No,No,Yes,Yes,Yes,No,Month-to-month,No,Mailed check,82.0,5336.86,Yes
7819-WJK85,Female,0,No,No,3,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),35.24,95.84,Yes
3813-UPO98,Female,0,No,No,38,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,87.1,3315.19,Yes
7912-ADF29,Female,0,No,Yes,31,Yes,No,DSL,Yes,No,No,No,No,No,One year,Yes,Bank transfer (automatic),56.76,1757.55,No
8993-HWB77,Male,0,No,No,11,Yes,No,Fiber optic,No,Yes,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,105.61,1165.41,No
8675-EJX59,Female,0,No,No,68,Yes,No,DSL,No,Yes,Yes,No,No,No,One year,Yes,Electronic check,68.49,4654.5,Yes
3598-FQB18,Female,0,Yes,Yes,34,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),88.24,3005.28,No
2669-RBQ23,Male,0,Yes,No,5,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,No,Electronic check,103.22,522.28,Yes
9274-FCI57,Female,0,Yes,Yes,27,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Bank transfer (automatic),38.11,1027.82,No
9476-CCK50,Female,0,Yes,No,1,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Bank transfer (automatic),29.44,37.16,No
5986-XXK54,Male,0,Yes,No,47,Yes,No,Fiber optic,Yes,No,No,No,No,Yes,One year,Yes,Mailed check,90.14,4237.4,Yes
9383-RJQ53,Male,1,No,No,65,Yes,Yes,DSL,No,Yes,Yes,No,Yes,Yes,Two year,Yes,Mailed check,92.14,5998.88,No
9737-THL48,Female,0,Yes,No,33,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,104.09,3435.5,Yes
9502-YMI84,Female,0,No,No,62,Yes,Yes,DSL,No,Yes,No,No,Yes,Yes,One year,No,Bank transfer (automatic),87.95,5445.28,No
2807-DLS47,Male,0,Yes,No,6,Yes,No,Fiber optic,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,95.33,563.33,Yes
8883-SJS67,Female,0,No,No,21,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,93.21,1965.21,Yes
2450-FWA83,Female,0,Yes,Yes,10,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Electronic check,27.34,282.12,Yes
1310-IZG41,Female,1,No,No,1,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,78.65,76.8,Yes
6329-FAW17,Female,0,No,No,20,Yes,Yes,Fiber optic,Yes,No,No,No,Yes,Yes,One year,Yes,Electronic check,104.35,2081.67,No
5409-RSV22,Male,0,Yes,No,45,Yes,No,DSL,No,No,No,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),66.07,2966.5,Yes
8900-ITI97,Female,0,Yes,No,12,Yes,Yes,DSL,No,No,No,No,No,Yes,One year,No,Bank transfer (automatic),70.95,860.99,No
5473-HVK53,Male,0,No,Yes,13,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,No,Electronic check,87.75,1147.07,No
3022-LMT55,Female,0,Yes,Yes,63,Yes,No,Fiber optic,No,No,Yes,No,No,No,One year,No,Bank transfer (automatic),76.76,4835.74,No
4425-AGU60,Male,0,No,No,12,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,No,Mailed check,107.43,1279.62,No
9731-TIV81,Female,1,No,No,33,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,Yes,Credit card (automatic),68.71,2265.27,Yes
1415-XHW64,Male,0,Yes,Yes,2,Yes,Yes,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,107.25,214.89,Yes
2194-YTT66,Male,0,Yes,Yes,61,Yes,No,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),77.45,4722.48,No
7735-HTZ94,Male,0,No,No,34,Yes,No,DSL,No,No,Yes,Yes,No,No,One year,No,Mailed check,65.96,2237.77,No
8284-FHE15,Male,1,No,No,47,Yes,Yes,DSL,Yes,Yes,Yes,No,No,Yes,One year,No,Electronic check,84.45,3963.06,Yes
4297-ZCK34,Female,0,No,No,10,Yes,Yes,DSL,Yes,Yes,No,No,No,No,Month-to-month,No,Credit card (automatic),70.87,703.48,No
6431-ZXM36,Female,0,Yes,No,6,Yes,Yes,DSL,Yes,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,88.88,534.37,Yes
1352-FID12,Male,0,Yes,No,28,Yes,Yes,DSL,No,No,No,No,No,Yes,Two year,Yes,Mailed check,67.84,1897.08,No
8037-UHB88,Male,0,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),61.76,64.66,Yes
9168-QOF51,Female,0,No,No,38,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),103.28,3916.34,No
5834-OQL39,Male,0,No,No,44,Yes,Yes,DSL,Yes,No,Yes,Yes,No,No,Two year,No,Mailed check,72.19,3167.79,Yes
4281-KGV52,Female,0,No,No,47,No,No phone service,DSL,Yes,No,No,No,Yes,No,Two year,Yes,Mailed check,62.56,2934.87,No
4438-PHQ85,Female,0,No,No,4,Yes,No,Fiber optic,No,No,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),93.88,373.9,Yes
7608-YYW78,Female,0,Yes,Yes,34,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Credit card (automatic),27.93,947.43,No
4085-PDK82,Female,0,No,Yes,9,Yes,No,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),105.13,939.61,No
7731-MFD26,Female,0,Yes,No,53,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,No,One year,Yes,Mailed check,99.62,5286.35,No
5044-QKS72,Female,0,Yes,Yes,8,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Mailed check,86.39,683.03,Yes
1715-HFI90,Female,0,Yes,Yes,48,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Credit card (automatic),109.17,5245.08,No
7499-BAI24,Male,0,No,No,9,Yes,No,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,No,Mailed check,92.04,833.63,Yes
3514-OLF37,Male,0,Yes,No,65,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,One year,Yes,Electronic check,30.69,1985.82,No
4305-HLH35,Male,1,Yes,Yes,4,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Mailed check,36.57,137.16,Yes
6359-KRU34,Male,0,No,No,4,Yes,Yes,DSL,No,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Mailed check,84.38,342.87,Yes
2668-WRZ82,Male,0,Yes,No,21,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,No,Credit card (automatic),26.97,556.72,No
8354-MQU39,Male,0,Yes,No,7,Yes,No,DSL,No,Yes,Yes,Yes,Yes,No,Month-to-month,No,Bank transfer (automatic),77.44,538.43,No
1648-QZN92,Female,0,Yes,No,4,Yes,No,Fiber optic,Yes,No,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),96.99,381.81,Yes
3318-GEC32,Male,0,Yes,No,25,Yes,Yes,DSL,Yes,No,No,Yes,No,Yes,Two year,Yes,Mailed check,79.79,1993.2,No
8101-YEZ71,Male,0,No,No,68,Yes,No,DSL,No,Yes,Yes,No,No,Yes,Two year,Yes,Mailed check,71.53,4871.27,No
7131-PMN60,Female,0,No,No,15,No,No phone service,DSL,No,Yes,No,No,No,No,Month-to-month,No,Bank transfer (automatic),51.38,773.72,No
5043-HPB56,Male,0,Yes,No,53,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Electronic check,31.01,1651.87,No
2316-QGN31,Female,0,No,No,67,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,Yes,Bank transfer (automatic),37.2,2487.78,No
7520-WJA31,Female,1,Yes,No,40,Yes,Yes,Fiber optic,Yes,Yes,No,No,No,Yes,Month-to-month,Yes,Mailed check,98.32,3940.85,Yes
2789-UFC47,Male,0,No,Yes,4,Yes,No,DSL,Yes,No,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),78.02,311.54,Yes
8036-KLV53,Female,0,No,No,1,No,No phone service,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),21.58,29.34,Yes
3013-QIW41,Female,0,No,No,33,Yes,Yes,DSL,No,Yes,No,No,Yes,No,Month-to-month,Yes,Credit card (automatic),78.41,2594.67,No
7305-JTG28,Male,1,Yes,No,63,Yes,Yes,DSL,No,Yes,Yes,No,No,Yes,One year,No,Mailed check,83.0,5225.53,No
5593-HXI95,Female,0,Yes,Yes,44,Yes,No,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Two year,No,Electronic check,31.01,1361.98,No
7252-UUZ81,Female,0,Yes,No,2,Yes,Yes,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.43,234.46,Yes
6980-ZVZ26,Male,1,Yes,No,5,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,No,Electronic check,78.41,399.0,Yes
4534-PJW58,Male,0,No,No,56,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Credit card (automatic),33.59,1887.34,No
3608-ARM53,Female,0,No,No,9,Yes,Yes,No,No internet service,No internet service,No internet service,No internet service,No internet service,No internet service,Month-to-month,Yes,Electronic check,32.42,296.83,No
